month,day_of_week,op_unique_carrier,origin,dest,crs_dep_time,distance,dep_time_bin,carrier_origin
6,6,0.193371815,0.176470588,0.172413793,1720,1414,0.307938035,0.195090427
3,3,0.227520436,0.175956284,0.186138614,649,1084,0.107609327,0.140000132
12,2,0.193371815,0.147994467,0.211971026,1555,386,0.209605296,0.143529412
6,5,0.193371815,0.227874564,0.163090129,2110,399,0.307938035,0.242802303
4,2,0.193371815,0.216216216,0.220913108,640,1182,0.107609327,0.22022022
6,2,0.137856629,0.26082578,0.181655481,1125,544,0.107609327,0.141964819
8,7,0.257645701,0.195259594,0.21021021,900,301,0.107609327,0.25891182
7,3,0.213325183,0.150868554,0.301584728,1648,1628,0.209605296,0.193528813
11,4,0.213267204,0.189175258,0.259668502,1131,707,0.107609327,0.222222222
2,7,0.193371815,0.138613861,0.172413793,1130,872,0.107609327,0.131847048
9,7,0.265797392,0.198960499,0.181655481,743,762,0.107609327,0.259459455
2,4,0.137856629,0.195259594,0.205048944,1000,213,0.107609327,0.150862069
12,2,0.193371815,0.218421053,0.220913108,1940,1728,0.307938035,0.217307692
2,3,0.193371815,0.18494152,0.185483871,1010,347,0.107609327,0.197228145
10,3,0.188744508,0.263761468,0.207186974,1115,1065,0.107609327,0.1262315
12,4,0.179017013,0.167164179,0.171803653,1755,241,0.307938035,0.189004586
10,6,0.193371815,0.191876751,0.206128134,825,471,0.107609327,0.185028249
2,7,0.179017013,0.195654142,0.200752823,1554,784,0.209605296,0.154100314
4,6,0.179017013,0.171467764,0.198044623,1130,403,0.107609327,0.171855748
9,6,0.193371815,0.216216216,0.234627832,1220,247,0.209605296,0.22022022
3,3,0.179017013,0.209067006,0.174674958,1733,284,0.307938035,0.209067006
10,6,0.253760206,0.26082578,0.199887704,807,541,0.107609327,0.277970012
5,1,0.265797392,0.176328782,0.217485863,249,1129,0.404553415,0.176517953
6,6,0.253760206,0.266837716,0.172413793,2010,1709,0.307938035,0.313309776
2,4,0.227520436,0.262749446,0.16384535,1750,731,0.307938035,0.251851309
6,2,0.187981127,0.22991128,0.254193458,2015,135,0.307938035,0.236220472
8,5,0.188744508,0.16878865,0.172413793,701,862,0.107609327,0.150793651
6,6,0.213267204,0.212464864,0.214473684,515,562,0.107609327,0.20395798
12,2,0.253760206,0.252246227,0.214473684,1510,736,0.209605296,0.314195506
7,4,0.193371815,0.216216216,0.198044623,1235,798,0.209605296,0.22022022
5,6,0.179017013,0.138636364,0.280818414,1509,326,0.209605296,0.243611421
4,4,0.253760206,0.266837716,0.211971026,1740,2174,0.307938035,0.313309776
2,1,0.193371815,0.18494152,0.220913108,1245,304,0.209605296,0.197228145
3,2,0.213267204,0.262749446,0.150802872,2112,622,0.307938035,0.251907587
7,3,0.137856629,0.195259594,0.211072664,800,288,0.107609327,0.150862069
1,1,0.179017013,0.22991128,0.253222894,1355,594,0.209605296,0.233243968
11,1,0.164141953,0.198960499,0.181655481,1830,762,0.307938035,0.188465175
6,7,0.193371815,0.229000884,0.182578397,1720,612,0.307938035,0.253776435
9,7,0.193371815,0.194444444,0.178984862,715,1035,0.107609327,0.123660193
11,5,0.179017013,0.18494152,0.171608351,1135,854,0.107609327,0.142480211
3,2,0.164141953,0.198960499,0.231961045,1150,731,0.107609327,0.188465175
3,6,0.193371815,0.18494152,0.169817927,650,370,0.107609327,0.197228145
2,5,0.179017013,0.207460399,0.202672606,1825,326,0.307938035,0.233333333
7,7,0.253760206,0.266837716,0.181617647,1615,1972,0.209605296,0.313309776
12,3,0.137856629,0.206087824,0.194610778,1336,829,0.209605296,0.142857143
8,4,0.137856629,0.179271709,0.205048944,621,444,0.107609327,0.117948419
11,3,0.137856629,0.138613861,0.198044623,1130,491,0.107609327,0.089696528
4,4,0.253760206,0.171428736,0.214473684,1631,460,0.209605296,0.249145
7,3,0.193371815,0.147994467,0.169817927,1550,308,0.209605296,0.143529412
3,1,0.164141953,0.170843776,0.16384535,1200,762,0.107609327,0.189781022
12,5,0.179017013,0.175956284,0.178984862,1645,228,0.209605296,0.195266272
6,1,0.193371815,0.173010381,0.217485863,2000,882,0.307938035,0.175090253
9,5,0.253760206,0.262749446,0.205048944,1859,1192,0.307938035,0.326890756
12,6,0.227520436,0.244406196,0.21607067,2027,852,0.307938035,0.266666667
1,3,0.188744508,0.207460399,0.220913108,1100,447,0.209605296,0.171232877
11,1,0.188744508,0.153198653,0.198044623,1103,1726,0.107609327,0.141346861
10,4,0.253760206,0.26082578,0.219789132,1310,1032,0.209605296,0.277970012
6,7,0.213325183,0.151515152,0.301584728,715,735,0.107609327,0.129201289
10,7,0.193371815,0.16878865,0.219047619,845,1246,0.107609327,0.211640212
10,2,0.253760206,0.26082578,0.221518987,1309,427,0.209605296,0.277970012
12,4,0.179017013,0.167251495,0.174674958,1050,174,0.209605296,0.167251495
8,3,0.188744508,0.153198653,0.193975904,645,1346,0.107609327,0.141346861
10,2,0.164141953,0.160886868,0.217485863,1250,1310,0.209605296,0.145833333
7,5,0.187981127,0.262749446,0.18327606,1441,247,0.209605296,0.173913043
9,7,0.193371815,0.227874564,0.221518987,850,516,0.107609327,0.242802303
8,5,0.227520436,0.171467764,0.234,1056,1256,0.107609327,0.302470824
1,3,0.193371815,0.18494152,0.220913108,900,304,0.107609327,0.197228145
11,6,0.164141953,0.16878865,0.219789132,640,1242,0.107609327,0.163599182
5,2,0.164141953,0.244406196,0.234,700,1121,0.107609327,0.20212766
8,5,0.253760206,0.224489796,0.214473684,901,290,0.107609327,0.302552707
4,3,0.137856629,0.179271709,0.199887704,1747,636,0.307938035,0.117948419
11,4,0.213267204,0.189175258,0.205731832,1536,719,0.209605296,0.222222222
9,3,0.179017013,0.165354331,0.161744023,1059,569,0.107609327,0.116959087
3,7,0.164141953,0.209865859,0.242339833,1338,2520,0.209605296,0.157894737
2,6,0.137856629,0.171091445,0.171803653,1300,306,0.209605296,0.118715309
5,4,0.164141953,0.150916784,0.16384535,1158,432,0.107609327,0.100243034
9,1,0.193371815,0.153198653,0.161744023,1155,342,0.209605296,0.125000012
10,2,0.193371815,0.171467764,0.169817927,1700,1363,0.307938035,0.169863014
9,2,0.253760206,0.161234991,0.224489796,525,1143,0.107609327,0.195312561
3,7,0.164141953,0.198960499,0.23,1940,1184,0.307938035,0.188465175
4,4,0.193371815,0.227874564,0.204255319,1455,880,0.209605296,0.242802303
3,4,0.164141953,0.21881582,0.171803653,1607,1123,0.209605296,0.199999994
1,3,0.188744508,0.225241546,0.217485863,1825,854,0.307938035,0.221674877
1,6,0.187981127,0.174603175,0.205048944,1118,437,0.107609327,0.209067006
5,2,0.193371815,0.151915456,0.169817927,740,373,0.107609327,0.153658537
4,7,0.253760206,0.196296296,0.231961045,1512,931,0.209605296,0.191255622
5,5,0.188744508,0.224489796,0.161331626,614,157,0.107609327,0.199145
3,6,0.227520436,0.225241546,0.169817927,1110,1379,0.107609327,0.227272331
1,3,0.253760206,0.170843776,0.214473684,1829,544,0.307938035,0.172995781
9,1,0.200784094,0.209865859,0.244444444,1105,1216,0.107609327,0.234210526
6,1,0.253760206,0.209064327,0.209251101,1545,337,0.209605296,0.235955056
5,1,0.164141953,0.160886868,0.169817927,1000,1535,0.107609327,0.145833333
11,3,0.213267204,0.26082578,0.259668502,900,708,0.107609327,0.229299363
1,7,0.188744508,0.22991128,0.211971026,1545,1514,0.209605296,0.222398729
9,4,0.187981127,0.18494152,0.262292703,858,1252,0.107609327,0.104780931
3,7,0.253760206,0.181372549,0.219546742,600,742,0.107609327,0.22823851
2,4,0.179017013,0.169139466,0.181617647,1827,328,0.307938035,0.106978455
4,6,0.200784094,0.100840336,0.200752823,1320,2607,0.209605296,0.119928681
11,5,0.179017013,0.21881582,0.209509181,1130,959,0.107609327,0.177362894
1,2,0.179017013,0.158869354,0.198044623,1240,1352,0.209605296,0.139248326
9,4,0.188744508,0.225241546,0.207186974,2000,1400,0.307938035,0.221674877
2,3,0.253760206,0.22991128,0.207186974,1658,719,0.209605296,0.27027027
12,1,0.200784094,0.204102505,0.151980646,1915,95,0.307938035,0.204102505
12,4,0.213267204,0.189175258,0.235294117,2206,897,0.307938035,0.222222222
9,2,0.179017013,0.22991128,0.184792686,1940,160,0.307938035,0.233243968
7,3,0.265797392,0.266837716,0.172413793,730,1709,0.107609327,0.20582038
11,6,0.253760206,0.167464115,0.205048944,1729,356,0.307938035,0.137323764
6,1,0.193371815,0.227874564,0.217485863,1535,787,0.209605296,0.242802303
5,3,0.179017013,0.138636364,0.181617647,1622,369,0.209605296,0.243611421
5,2,0.193371815,0.18494152,0.169817927,920,370,0.107609327,0.197228145
7,1,0.179017013,0.209865859,0.277777778,1411,224,0.209605296,0.197222222
11,3,0.164141953,0.195259594,0.280818414,700,2586,0.107609327,0.192139738
10,6,0.253760206,0.262749446,0.234627832,708,247,0.107609327,0.326890756
4,2,0.193371815,0.227874564,0.180762852,2135,314,0.307938035,0.242802303
10,2,0.188744508,0.160886868,0.172413793,1340,680,0.209605296,0.171152981
4,2,0.164141953,0.198960499,0.207272727,815,214,0.107609327,0.188465175
1,1,0.193371815,0.201082753,0.219047619,500,1067,0.404553415,0.223931624
2,6,0.253760206,0.207460399,0.199887704,652,2586,0.107609327,0.165562981
10,5,0.213325183,0.105323171,0.211971026,1817,750,0.307938035,0.206976329
4,2,0.188744508,0.201082753,0.207186974,1145,2227,0.107609327,0.152777778
7,2,0.213267204,0.189175258,0.225988696,1737,318,0.307938035,0.222222222
4,1,0.253760206,0.158739963,0.231961045,1619,989,0.209605296,0.300771259
7,7,0.227520436,0.263761468,0.198044623,1727,1182,0.307938035,0.276056338
1,2,0.193371815,0.244406196,0.219047619,1730,973,0.307938035,0.23816568
11,5,0.179017013,0.16878865,0.280818414,1000,337,0.107609327,0.137992832
12,2,0.164141953,0.198960499,0.231961045,815,731,0.107609327,0.188465175
9,3,0.257645701,0.195227766,0.217485863,1005,937,0.107609327,0.288990074
8,2,0.164141953,0.16878865,0.242339833,1007,2158,0.107609327,0.163599182
3,5,0.164141953,0.206087824,0.174674958,610,1124,0.107609327,0.198879552
5,4,0.227520436,0.227874564,0.193975904,1031,1235,0.107609327,0.189655757
5,3,0.193371815,0.234011628,0.161744023,730,417,0.107609327,0.247524752
9,7,0.188744508,0.18537415,0.193975904,615,1091,0.107609327,0.138897841
6,1,0.193371815,0.16878865,0.194187583,635,373,0.107609327,0.211640212
8,3,0.179017013,0.158739963,0.158869354,1602,436,0.209605296,0.118161926
10,1,0.179017013,0.16878865,0.161744023,1650,308,0.209605296,0.137992832
11,3,0.188744508,0.221568627,0.198044623,1625,1120,0.307938035,0.150119403
1,4,0.164141953,0.16878865,0.280818414,815,337,0.107609327,0.163599182
10,4,0.253760206,0.167464115,0.214473684,1003,683,0.107609327,0.137323764
2,1,0.179017013,0.076333498,0.193975904,700,427,0.307938035,0.210259583
11,3,0.227520436,0.263761468,0.206270627,2247,994,0.307938035,0.276056338
6,1,0.200784094,0.153198653,0.172954642,1554,978,0.209605296,0.117724343
12,4,0.179017013,0.218421053,0.171803653,930,228,0.107609327,0.229248139
12,4,0.164141953,0.201082753,0.16384535,952,1747,0.107609327,0.139013453
8,3,0.164141953,0.198960499,0.176846591,1800,577,0.307938035,0.188465175
4,6,0.213325183,0.263761468,0.204545453,1712,661,0.307938035,0.327185865
11,2,0.193371815,0.216216216,0.206270627,1200,1060,0.209605296,0.22022022
9,2,0.164141953,0.175956284,0.209251101,1555,501,0.307938035,0.185406699
10,1,0.253760206,0.266837716,0.234627832,1343,1143,0.209605296,0.313309776
1,7,0.164141953,0.210227273,0.199887704,1150,1182,0.107609327,0.133346547
6,1,0.193371815,0.218421053,0.185676393,1405,1706,0.209605296,0.217307692
12,4,0.193371815,0.201082753,0.180762852,1325,1824,0.209605296,0.223931624
7,1,0.164141953,0.16878865,0.144570707,540,590,0.107609327,0.163599182
8,6,0.164141953,0.196428759,0.16384535,1640,563,0.209605296,0.148769076
5,3,0.193371815,0.227874564,0.221518987,2005,516,0.307938035,0.242802303
10,6,0.164141953,0.198960499,0.174674958,1000,907,0.107609327,0.188465175
3,1,0.164141953,0.170843776,0.193975904,1947,1416,0.307938035,0.189781022
9,7,0.193371815,0.21881582,0.185676393,2250,819,0.307938035,0.244728916
6,3,0.193371815,0.151915456,0.169817927,1110,373,0.107609327,0.153658537
4,4,0.193371815,0.139885957,0.18327606,1040,187,0.107609327,0.18405425
10,6,0.188744508,0.201082753,0.280818414,1035,414,0.107609327,0.152777778
2,6,0.193371815,0.165354331,0.172413793,645,991,0.107609327,0.176870814
1,7,0.253760206,0.262749446,0.211971026,856,1055,0.107609327,0.326890756
2,1,0.265797392,0.229000884,0.219546742,930,920,0.107609327,0.211535483
10,7,0.164141953,0.198960499,0.206270627,836,526,0.107609327,0.188465175
11,1,0.156283375,0.198960499,0.150802872,2230,147,0.307938035,0.14171123
12,2,0.156283375,0.163814181,0.174674958,1110,297,0.107609327,0.148596839
9,6,0.200784094,0.138636364,0.172954642,1407,937,0.209605296,0.194427485
9,7,0.200784094,0.202312139,0.172954642,700,1368,0.107609327,0.176517953
1,2,0.253760206,0.221568627,0.219546742,1213,993,0.209605296,0.232511586
7,5,0.200784094,0.16878865,0.280818414,850,337,0.107609327,0.134456984
4,3,0.188744508,0.153198653,0.193975904,1209,1346,0.209605296,0.141346861
12,6,0.164141953,0.150916784,0.174674958,1122,503,0.107609327,0.100243034
8,3,0.253760206,0.100840336,0.169817927,1422,2504,0.209605296,0.20395798
5,3,0.188744508,0.112195123,0.280818414,1315,2447,0.209605296,0.099145
9,6,0.179017013,0.16878865,0.161744023,2101,308,0.307938035,0.137992832
3,6,0.193371815,0.244406196,0.21021021,1620,1011,0.209605296,0.23816568
10,5,0.193371815,0.185592186,0.178984862,740,937,0.107609327,0.187335092
7,2,0.164141953,0.197459584,0.169817927,736,2239,0.107609327,0.113924136
5,1,0.193371815,0.201082753,0.194187583,1515,397,0.209605296,0.223931624
8,7,0.193371815,0.114982578,0.211971026,1140,365,0.107609327,0.116115942
11,1,0.227520436,0.266666667,0.248186946,2039,1046,0.307938035,0.202864486
12,2,0.253760206,0.16878865,0.224489796,605,2342,0.107609327,0.20045045
10,3,0.193371815,0.158739963,0.178984862,1300,1259,0.209605296,0.157232742
2,6,0.265797392,0.244406196,0.212873074,520,971,0.107609327,0.248908297
6,6,0.179017013,0.234011628,0.169817927,1810,109,0.307938035,0.243420969
10,2,0.193371815,0.218421053,0.169817927,1040,1750,0.107609327,0.217307692
3,1,0.253760206,0.197492163,0.231961045,1847,175,0.307938035,0.362731719
6,1,0.164141953,0.198960499,0.186822649,1527,223,0.209605296,0.188465175
7,6,0.193371815,0.167464115,0.176846591,1110,327,0.107609327,0.183602347
12,7,0.188744508,0.165354331,0.172413793,1300,991,0.209605296,0.21999272
6,5,0.227520436,0.224489796,0.248186946,2042,781,0.307938035,0.183542988
12,4,0.193371815,0.227874564,0.209251101,1630,255,0.209605296,0.242802303
7,5,0.257645701,0.244406196,0.199887704,1800,944,0.307938035,0.265873016
7,7,0.164141953,0.16878865,0.172954642,720,954,0.107609327,0.163599182
4,6,0.253760206,0.170843776,0.214473684,800,544,0.107609327,0.172995781
6,3,0.200784094,0.209865859,0.224489796,706,2724,0.107609327,0.234210526
9,7,0.265797392,0.227874564,0.242339833,2147,842,0.307938035,0.369302342
7,2,0.164141953,0.158739963,0.172954642,2059,689,0.307938035,0.162127108
2,3,0.193371815,0.201082753,0.219047619,655,1067,0.107609327,0.223931624
10,2,0.193371815,0.216216216,0.124513619,1000,1232,0.107609327,0.22022022
7,6,0.253760206,0.234011628,0.198044623,617,1723,0.107609327,0.189781092
3,2,0.193371815,0.167464115,0.205048944,1035,356,0.107609327,0.183602347
12,2,0.213267204,0.179231863,0.214473684,919,322,0.107609327,0.159045028
6,4,0.193371815,0.181372549,0.16384535,1850,270,0.307938035,0.058758928
12,1,0.188744508,0.195227766,0.206128134,1959,1167,0.307938035,0.203092784
1,5,0.188744508,0.21881582,0.233480176,1745,1015,0.307938035,0.221264368
10,7,0.188744508,0.173469388,0.198044623,1644,783,0.209605296,0.144189895
7,1,0.253760206,0.18494152,0.117048346,1020,2845,0.107609327,0.232858991
8,5,0.193371815,0.218421053,0.182578397,1320,395,0.209605296,0.217307692
10,7,0.193371815,0.150916784,0.242339833,1510,837,0.209605296,0.157303376
6,1,0.193371815,0.212464864,0.18327606,2025,359,0.307938035,0.259081918
5,6,0.193371815,0.210227273,0.176846591,1530,998,0.209605296,0.239700375
7,4,0.193371815,0.164772733,0.172413793,1400,1610,0.209605296,0.100154082
5,4,0.187981127,0.196428759,0.231961045,1040,364,0.107609327,0.250572201
6,2,0.179017013,0.21881582,0.189844113,1910,120,0.307938035,0.177362894
2,1,0.193371815,0.253932584,0.176846591,1755,883,0.307938035,0.167742658
10,5,0.179017013,0.209865859,0.184684689,1257,491,0.209605296,0.197222222
11,1,0.193371815,0.234011628,0.186915888,1200,446,0.107609327,0.247524752
7,1,0.193371815,0.21881582,0.178984862,2125,895,0.307938035,0.244728916
5,2,0.200784094,0.167687957,0.172954642,800,909,0.107609327,0.170824341
4,2,0.193371815,0.209865859,0.172413793,1900,1024,0.307938035,0.199999872
9,5,0.253760206,0.198960499,0.181617647,759,1587,0.209605296,0.319532727
6,1,0.253760206,0.16878865,0.231961045,1450,1235,0.307938035,0.20045045
1,2,0.193371815,0.216216216,0.193975904,710,216,0.107609327,0.22022022
11,5,0.193371815,0.138636364,0.219789132,1600,1241,0.209605296,0.10877193
11,2,0.193371815,0.21881582,0.186915888,1035,957,0.107609327,0.244728916
2,4,0.257645701,0.209865859,0.234,2158,2496,0.307938035,0.224104972
10,3,0.193371815,0.218421053,0.211971026,805,1521,0.107609327,0.217307692
4,1,0.187981127,0.18494152,0.134501658,1004,699,0.107609327,0.104780931
12,7,0.179017013,0.15864856,0.172413793,530,251,0.107609327,0.16982111
7,7,0.253760206,0.227874564,0.214473684,618,361,0.107609327,0.179095883
1,6,0.253760206,0.26082578,0.191709845,2239,603,0.107609327,0.277970012
2,2,0.253760206,0.26082578,0.207186974,1122,529,0.107609327,0.277970012
6,4,0.265797392,0.160886868,0.172413793,2224,680,0.307938035,0.238030417
12,7,0.227520436,0.201082753,0.161744023,800,386,0.107609327,0.18128655
10,5,0.253760206,0.266837716,0.199887704,802,1089,0.107609327,0.313309776
9,4,0.156283375,0.150794834,0.181655481,1309,258,0.209605296,0.090542742
5,6,0.193371815,0.147994467,0.277777778,1020,742,0.107609327,0.143529412
4,2,0.188744508,0.21881582,0.280818414,1732,967,0.307938035,0.221264368
12,2,0.193371815,0.21881582,0.176846591,1545,1491,0.209605296,0.244728916
4,5,0.179017013,0.199870283,0.150485437,1300,433,0.209605296,0.190594948
12,7,0.253760206,0.262749446,0.224489796,1230,1121,0.209605296,0.326890756
7,3,0.187981127,0.198347105,0.198044623,656,323,0.107609327,0.219041861
5,5,0.253760206,0.244406196,0.231961045,600,985,0.107609327,0.261744966
9,1,0.164141953,0.181372549,0.174674958,1755,1174,0.307938035,0.169191491
12,1,0.253760206,0.262749446,0.185483871,1543,551,0.209605296,0.326890756
1,6,0.253760206,0.262749446,0.186138614,1910,1017,0.307938035,0.326890756
2,4,0.257645701,0.206087824,0.219546742,1945,280,0.307938035,0.262697023
9,4,0.193371815,0.191876751,0.172413793,530,1014,0.107609327,0.185028249
11,7,0.253760206,0.195259594,0.169817927,800,2475,0.107609327,0.163461539
5,7,0.164141953,0.19879518,0.16384535,1041,164,0.107609327,0.20915905
9,4,0.257645701,0.170843776,0.16384535,1529,762,0.209605296,0.299210323
5,4,0.193371815,0.18494152,0.178984862,1335,1444,0.209605296,0.197228145
1,3,0.213325183,0.196296296,0.204255319,930,1080,0.107609327,0.195090427
2,4,0.193371815,0.21881582,0.205731832,1210,770,0.209605296,0.244728916
7,5,0.164141953,0.21881582,0.181655481,659,1620,0.107609327,0.199999994
5,2,0.156283375,0.169902913,0.174674958,1740,232,0.307938035,0.122038078
12,7,0.137856629,0.173010381,0.181655481,727,888,0.107609327,0.234238363
6,1,0.193371815,0.173010381,0.181617647,1535,1262,0.209605296,0.175090253
7,1,0.164141953,0.142857145,0.16384535,545,153,0.107609327,0.157193176
9,5,0.257645701,0.244406196,0.259036117,1830,972,0.307938035,0.265873016
