month,day_of_week,op_unique_carrier,origin,dest,crs_dep_time,distance
12,2,13,2,199,1145,718.0
12,1,11,89,213,1720,896.0
12,2,10,236,69,1049,290.0
6,6,13,246,178,905,255.0
12,5,9,179,156,2354,1222.0
8,2,12,235,281,1630,1723.0
7,5,1,54,246,1911,369.0
9,1,5,281,178,902,258.0
4,1,12,282,154,1202,1362.0
3,7,4,20,57,1935,192.0
2,5,1,90,20,1927,731.0
9,4,4,181,20,1550,1947.0
1,5,1,109,69,759,736.0
2,1,13,268,55,1815,255.0
3,5,11,266,291,1502,479.0
5,5,13,304,306,1555,404.0
9,3,13,22,199,1745,650.0
11,5,10,86,251,836,204.0
11,7,13,124,299,1230,742.0
2,4,4,281,43,2210,2588.0
12,4,1,327,90,1443,813.0
4,4,4,119,223,500,196.0
10,4,7,146,191,900,102.0
7,5,2,291,246,912,1107.0
11,1,12,179,156,800,1222.0
8,2,2,179,293,1200,414.0
8,5,13,204,200,925,990.0
12,5,13,232,203,1415,423.0
1,5,12,56,89,630,524.0
12,4,11,89,153,1624,298.0
12,7,11,88,235,1000,156.0
2,5,12,155,282,817,1362.0
1,7,13,279,235,1050,1120.0
9,2,1,90,97,715,986.0
10,3,2,291,257,1946,172.0
3,1,8,135,90,1206,862.0
7,2,11,20,217,1643,302.0
5,5,1,109,90,1658,1089.0
3,2,4,108,302,1853,1969.0
5,4,1,212,22,1945,1103.0
2,3,10,69,236,1619,290.0
7,2,14,235,205,1510,491.0
11,1,13,166,145,600,216.0
2,4,9,227,8,2123,466.0
2,6,3,170,117,1555,1069.0
3,4,14,53,189,1707,292.0
4,6,13,299,54,1435,296.0
9,6,10,86,168,742,634.0
8,7,12,114,89,630,752.0
3,6,1,246,178,1705,255.0
9,7,5,69,200,2225,468.0
7,1,13,282,246,1040,843.0
5,6,13,312,229,1555,1725.0
1,5,4,20,80,835,373.0
1,1,12,155,178,1950,2065.0
5,1,13,179,261,1010,173.0
11,1,11,90,263,1735,958.0
8,1,1,212,312,2120,1068.0
2,4,9,116,282,2040,1145.0
10,3,3,116,169,1505,1069.0
6,5,8,22,224,1434,444.0
12,7,1,327,90,900,813.0
9,4,4,302,212,2305,2088.0
1,7,1,69,200,1556,468.0
4,5,13,179,89,1310,628.0
3,7,13,179,145,1140,2762.0
6,6,1,293,69,735,2296.0
7,7,4,213,97,933,237.0
8,6,11,117,235,1645,223.0
12,4,6,244,186,1537,890.0
3,1,11,82,89,600,90.0
4,3,4,20,117,1529,581.0
12,7,11,90,74,1909,592.0
3,2,1,90,41,1500,631.0
11,4,0,209,20,600,147.0
9,2,4,36,223,750,386.0
4,5,4,201,86,1945,759.0
5,1,13,304,291,2135,605.0
2,2,13,89,291,1105,1024.0
9,5,1,55,69,1856,361.0
10,4,4,20,323,1945,406.0
8,4,6,96,244,1536,1206.0
4,2,13,230,145,1815,100.0
7,1,11,223,47,1221,114.0
3,2,10,86,176,1735,479.0
8,6,13,204,243,1645,1751.0
10,5,11,234,291,615,956.0
1,6,14,190,43,1830,184.0
3,6,4,175,291,2331,2688.0
9,4,4,20,200,2225,404.0
5,6,13,20,199,900,692.0
12,5,11,293,125,2130,733.0
12,7,4,89,180,1945,862.0
3,2,1,22,69,1802,1032.0
10,3,2,230,243,1325,2562.0
10,4,12,162,89,1540,977.0
6,7,11,223,285,1820,411.0
8,6,11,127,89,1515,212.0
4,7,11,89,36,1350,516.0
9,7,1,69,178,714,1916.0
8,4,8,90,133,851,134.0
7,3,1,290,69,2015,335.0
11,2,1,235,86,1927,612.0
7,5,8,68,90,505,164.0
4,3,1,200,235,1801,403.0
5,6,4,337,223,1805,1058.0
6,4,1,169,90,530,918.0
1,4,4,242,169,1240,1028.0
1,5,13,20,55,1235,577.0
4,2,14,70,189,1345,479.0
2,5,8,321,212,1755,402.0
2,7,4,181,223,630,1535.0
2,6,11,235,221,1356,108.0
10,4,13,327,178,1815,365.0
1,3,13,232,147,1440,804.0
4,3,11,235,21,900,160.0
7,3,12,235,306,715,1726.0
7,1,1,90,221,822,821.0
5,3,3,323,43,1800,1185.0
2,3,10,58,86,602,274.0
3,2,2,49,17,1745,725.0
9,4,3,170,117,2025,1069.0
8,6,11,103,180,1136,715.0
11,6,1,90,246,2207,868.0
11,7,9,97,43,1800,632.0
10,5,12,235,86,1945,612.0
1,1,5,213,200,1959,1066.0
9,5,12,157,80,2005,871.0
11,2,4,168,20,600,341.0
1,7,4,20,167,1925,341.0
8,3,2,281,291,700,1050.0
8,2,4,302,156,1740,1195.0
8,2,13,246,190,845,355.0
9,2,2,17,172,720,571.0
12,1,9,116,67,2126,1062.0
12,2,4,97,55,2155,409.0
4,6,14,162,109,1157,645.0
10,5,11,90,263,1940,958.0
1,1,14,43,245,1945,280.0
12,3,4,148,20,1651,696.0
7,2,13,55,262,1420,327.0
4,4,13,281,246,1935,304.0
1,7,3,170,320,1729,209.0
12,2,1,69,213,1235,651.0
5,5,7,146,174,1545,163.0
12,7,4,135,20,545,153.0
2,2,13,55,53,1450,281.0
4,1,13,89,178,845,628.0
6,5,7,230,304,1110,2404.0
3,2,13,84,200,800,973.0
2,2,0,170,199,1320,1113.0
5,3,4,181,41,700,1797.0
2,1,13,54,246,1510,369.0
2,2,13,89,168,1405,1447.0
7,5,5,157,89,2239,862.0
3,6,2,243,180,600,834.0
3,7,10,245,86,1740,119.0
4,1,13,304,203,515,1790.0
7,3,4,190,235,1200,733.0
10,4,2,304,291,1233,605.0
12,7,10,69,83,1549,416.0
3,1,14,190,67,2129,419.0
1,4,12,157,235,1705,925.0
2,4,4,232,223,600,282.0
2,4,13,179,234,1705,197.0
6,5,11,74,302,820,411.0
6,5,10,135,69,1832,75.0
8,6,2,170,291,940,2422.0
1,5,0,21,20,520,765.0
7,2,1,212,290,2142,910.0
8,6,9,181,90,2325,1235.0
3,7,12,293,291,1255,679.0
11,1,4,302,20,1745,1590.0
7,6,1,90,205,842,431.0
10,4,14,43,67,835,563.0
6,1,4,20,205,1059,332.0
11,1,4,97,69,720,500.0
7,5,4,200,20,1018,692.0
9,6,13,146,178,815,2762.0
12,2,13,181,55,645,2329.0
3,7,12,157,41,725,657.0
6,7,11,306,293,1400,372.0
12,4,1,323,235,1618,1012.0
4,5,11,89,21,1730,883.0
10,1,9,179,156,1733,1222.0
4,4,12,279,67,1644,1025.0
10,2,12,157,301,1505,2007.0
9,5,9,212,156,938,964.0
2,4,11,267,302,605,525.0
7,7,3,170,224,800,1182.0
11,7,13,148,190,815,1374.0
1,2,9,206,178,2021,1416.0
5,7,13,212,224,1150,675.0
4,1,13,55,323,750,842.0
8,3,13,246,20,725,1587.0
6,1,4,201,223,1515,1310.0
9,1,8,223,235,1203,334.0
3,1,4,20,200,1335,404.0
11,2,1,170,180,1100,2475.0
7,1,13,191,84,800,1232.0
6,3,5,97,178,636,1749.0
5,6,13,281,89,1435,853.0
7,4,1,69,320,1430,603.0
9,4,12,155,268,2233,224.0
7,1,2,291,213,1819,1694.0
4,2,2,291,90,850,1660.0
10,2,13,86,84,930,1184.0
4,4,13,179,203,1755,1521.0
4,6,0,41,268,855,442.0
11,3,8,235,276,905,528.0
11,7,13,55,43,2250,369.0
11,3,1,43,90,1215,1562.0
6,6,11,90,343,1106,1022.0
11,1,4,179,291,945,867.0
5,1,11,243,180,1325,834.0
7,2,13,200,200,1740,1072.0
6,4,12,181,174,1845,2504.0
12,4,13,53,55,1420,281.0
12,3,11,90,127,1241,140.0
12,5,1,268,245,1632,337.0
5,7,10,69,52,2103,761.0
12,3,10,268,86,1316,227.0
2,2,4,64,20,545,694.0
3,1,11,296,89,515,359.0
2,4,14,264,154,940,493.0
10,1,11,261,302,1710,541.0
2,7,3,279,189,1407,1080.0
5,3,11,181,274,1930,391.0
11,4,7,234,145,1005,2603.0
9,2,2,291,243,2045,129.0
10,5,1,89,69,956,1337.0
11,7,13,84,55,800,1209.0
5,2,12,157,281,1420,1303.0
1,1,13,89,223,1005,680.0
8,4,13,204,43,525,861.0
8,5,13,148,203,2120,937.0
7,3,4,223,20,1810,907.0
11,3,8,69,328,2030,702.0
8,6,11,180,90,1837,140.0
10,2,1,90,268,701,1061.0
7,3,0,268,41,1729,442.0
2,7,13,234,299,600,333.0
11,3,3,43,180,1100,2611.0
4,3,11,89,171,1335,573.0
11,7,1,90,156,1225,224.0
11,4,1,90,56,1023,1163.0
2,7,11,246,267,1127,893.0
2,7,8,119,235,531,462.0
5,5,4,97,312,1231,440.0
4,7,11,231,246,1834,833.0
1,6,3,301,117,1321,1046.0
7,3,12,54,89,1310,850.0
6,2,1,253,90,1558,604.0
9,4,11,181,304,2200,373.0
11,4,13,55,246,615,1999.0
7,6,13,89,84,910,651.0
3,2,5,204,246,1206,1444.0
2,6,13,191,89,655,854.0
9,7,4,110,291,1530,1533.0
8,3,0,223,112,1535,223.0
3,5,13,299,178,930,386.0
1,3,13,246,2,1420,328.0
3,7,1,90,189,1644,1389.0
5,6,1,221,246,730,1396.0
9,5,13,191,89,1625,854.0
3,7,12,89,104,1131,563.0
8,7,5,246,302,635,507.0
11,5,12,89,306,1140,846.0
5,5,12,108,156,1550,1400.0
6,3,4,20,33,940,134.0
1,3,0,80,279,945,879.0
7,6,4,223,302,1215,991.0
7,7,12,235,109,1145,719.0
10,4,13,179,56,1830,701.0
2,1,13,89,261,1600,776.0
6,4,11,284,180,600,89.0
9,4,13,89,199,1840,533.0
4,1,12,179,235,715,1514.0
3,5,14,235,134,1403,137.0
10,3,3,43,63,625,818.0
7,2,4,291,97,1515,1927.0
11,2,11,257,291,1740,172.0
6,3,4,181,293,1330,337.0
1,3,5,302,89,545,391.0
10,7,5,268,200,1224,534.0
9,3,12,89,64,1735,692.0
8,7,14,332,189,1621,647.0
10,3,4,251,20,600,526.0
8,2,10,134,69,1446,83.0
10,1,8,246,343,2158,160.0
5,3,1,90,279,1051,1017.0
7,5,9,90,299,1840,1438.0
2,7,1,212,86,1123,919.0
7,5,13,55,276,1110,277.0
10,5,12,281,89,1849,853.0
7,2,13,70,246,600,1670.0
7,5,11,186,90,553,295.0
7,7,5,89,340,1232,616.0
8,5,12,157,293,1959,1635.0
1,4,1,279,69,1620,600.0
1,3,3,190,310,1425,1047.0
1,3,4,282,180,1500,1211.0
3,4,1,69,320,1557,603.0
10,7,11,246,295,2150,262.0
12,6,0,236,97,710,529.0
2,4,12,225,109,1545,1795.0
12,3,4,69,20,705,226.0
6,7,8,90,194,814,396.0
1,1,2,291,243,1959,129.0
12,6,11,26,97,1405,113.0
7,6,0,0,20,605,692.0
10,7,12,179,109,1355,2227.0
9,4,1,179,90,1437,1055.0
2,4,1,69,291,1848,2279.0
12,7,3,170,117,600,1069.0
6,2,13,63,84,1750,977.0
9,6,1,90,242,1006,1102.0
12,6,14,43,169,1043,187.0
10,6,4,223,20,1814,907.0
3,6,10,57,69,1826,88.0
6,6,4,116,223,1403,1487.0
3,2,12,157,301,1505,2007.0
7,3,5,69,212,1312,650.0
2,2,11,267,291,1720,228.0
8,5,13,291,229,1945,672.0
7,5,13,213,55,1655,641.0
2,5,4,302,22,1015,1086.0
2,4,13,54,304,1630,358.0
6,2,11,89,158,1925,458.0
8,4,13,201,203,1615,990.0
7,4,4,162,20,745,432.0
2,4,13,181,304,1245,373.0
9,1,11,280,246,1855,370.0
9,1,12,235,264,1800,900.0
5,4,4,235,189,2022,733.0
1,3,11,157,213,1200,984.0
2,4,13,179,302,1110,368.0
4,4,4,302,90,1000,989.0
5,5,11,97,221,1150,311.0
8,1,5,320,200,1845,1053.0
10,5,1,86,242,841,857.0
9,5,13,22,302,1340,1086.0
3,6,13,261,89,540,776.0
12,7,6,269,244,957,1127.0
1,4,13,22,178,730,1090.0
9,7,14,41,86,1608,562.0
6,2,2,291,54,1715,937.0
5,6,13,227,55,820,399.0
1,3,13,204,178,715,1521.0
3,5,4,323,189,709,1010.0
12,3,1,90,251,1120,1067.0
10,2,9,157,178,1434,1222.0
11,6,13,312,55,1055,738.0
3,1,11,101,302,630,200.0
6,3,1,291,69,2359,2279.0
3,2,4,146,20,1550,4502.0
4,1,11,235,61,845,501.0
4,3,12,235,251,1420,413.0
1,5,13,67,55,1700,314.0
7,5,13,251,203,620,402.0
6,6,8,143,69,1440,207.0
12,1,4,181,302,655,590.0
4,1,13,179,232,1220,1099.0
7,3,13,116,41,2040,793.0
10,1,13,86,147,600,1218.0
3,7,4,314,169,1620,1623.0
4,3,4,20,337,2300,250.0
5,6,4,43,97,905,632.0
7,2,8,182,90,500,282.0
11,6,1,212,245,655,1013.0
8,3,12,90,235,1043,802.0
1,4,13,22,304,1450,1481.0
8,1,4,229,302,600,588.0
7,2,11,246,157,1903,870.0
6,1,10,155,69,1527,322.0
7,7,9,179,291,555,867.0
3,4,14,190,23,1040,599.0
1,2,1,212,86,1415,919.0
7,6,5,89,243,600,991.0
5,1,2,173,17,1700,571.0
10,4,0,138,20,600,241.0
11,5,13,112,178,1735,259.0
9,1,11,181,299,945,308.0
12,2,7,146,230,1400,100.0
10,6,4,223,302,1448,991.0
4,7,0,108,268,1945,416.0
4,2,14,235,23,1105,536.0
5,4,12,243,154,800,2327.0
12,4,1,251,69,948,366.0
10,6,12,293,224,1910,1911.0
6,1,13,201,22,1850,994.0
3,6,1,212,223,2102,1501.0
1,5,13,246,234,645,325.0
9,1,8,90,194,1635,396.0
9,5,2,291,178,820,867.0
3,7,14,235,328,1540,224.0
8,4,12,235,145,945,4243.0
5,5,13,231,86,1225,1158.0
12,5,11,223,131,2045,252.0
12,3,11,90,197,1229,309.0
5,6,1,90,180,1635,1235.0
5,5,13,232,178,1345,1099.0
10,4,13,148,232,910,804.0
12,5,5,20,89,2259,1199.0
12,4,4,20,189,1330,762.0
11,5,12,282,89,1657,794.0
9,4,12,201,235,2046,1005.0
2,6,12,201,180,1912,2218.0
12,1,12,235,90,1315,802.0
9,7,13,323,312,2015,869.0
12,2,1,246,169,931,2153.0
6,6,4,103,20,1314,1282.0
3,3,12,108,80,1930,569.0
7,7,5,245,203,1852,668.0
7,6,1,246,180,2027,370.0
4,4,12,96,235,800,299.0
12,1,7,146,191,1715,102.0
6,6,1,43,235,1217,867.0
7,7,3,43,86,1100,399.0
5,5,4,168,20,918,341.0
6,5,0,328,189,1045,655.0
10,6,13,281,89,645,853.0
1,4,11,278,223,1753,76.0
11,4,9,22,117,1014,1105.0
10,3,13,86,84,1725,1184.0
11,2,1,69,234,1825,2078.0
12,6,13,22,224,1610,444.0
9,2,13,179,243,815,763.0
12,7,1,235,117,815,1182.0
8,5,11,302,207,2250,575.0
7,5,1,181,312,1728,1592.0
1,6,13,141,89,1540,141.0
6,5,6,116,23,1022,661.0
6,7,9,43,200,1907,1121.0
8,4,13,89,223,2005,680.0
8,2,1,69,109,1912,529.0
3,4,1,157,246,1440,1009.0
12,7,8,90,16,1440,312.0
4,5,7,304,230,725,2404.0
8,5,7,175,145,2025,163.0
12,2,11,124,291,505,224.0
8,2,13,299,306,1645,342.0
11,1,13,22,41,1420,756.0
1,7,9,67,180,2137,2052.0
6,7,1,89,212,1415,1709.0
11,6,13,146,230,2000,100.0
4,5,13,53,178,1535,1986.0
6,5,2,43,243,1959,2537.0
5,3,13,191,304,1230,387.0
5,3,1,69,236,711,290.0
5,2,13,204,243,1630,1751.0
4,1,11,157,204,1850,422.0
1,3,13,74,246,1120,551.0
7,1,10,245,53,2120,279.0
1,5,3,43,110,943,1373.0
12,2,4,235,223,1725,334.0
9,4,5,243,178,2129,763.0
12,7,2,17,291,204,1448.0
4,2,1,157,90,1022,224.0
4,3,1,86,224,820,969.0
7,3,13,55,301,915,1565.0
11,3,8,111,90,1646,968.0
2,7,12,190,89,1216,1620.0
1,3,11,309,90,613,113.0
3,7,6,206,117,925,851.0
10,3,7,179,145,910,2762.0
6,2,12,41,154,1809,542.0
12,5,13,146,299,900,2417.0
7,2,6,292,23,1419,465.0
12,7,13,304,281,1635,480.0
5,6,2,63,291,1858,2415.0
4,3,11,246,231,1905,833.0
7,1,12,235,246,1345,1440.0
7,7,11,288,235,700,528.0
5,7,10,283,69,1101,213.0
3,3,4,302,246,1550,507.0
2,4,3,43,200,1230,1121.0
7,5,8,90,122,815,859.0
11,1,14,43,69,1635,728.0
10,3,1,69,27,1639,644.0
4,5,11,223,341,1945,553.0
6,6,6,337,80,1332,600.0
1,5,1,90,312,1451,550.0
1,7,11,132,90,1025,134.0
1,6,11,330,90,606,181.0
8,5,4,155,291,1736,2306.0
6,3,5,20,323,1812,406.0
7,2,10,326,69,1344,842.0
6,4,13,89,84,630,651.0
3,6,12,235,293,1955,1846.0
7,1,1,212,169,843,1089.0
7,2,4,253,20,700,271.0
4,1,14,190,264,2129,269.0
12,7,4,181,282,1845,1211.0
5,5,9,201,301,2037,1189.0
5,6,4,97,223,1220,528.0
8,2,13,179,54,1130,223.0
10,5,13,271,55,1820,121.0
2,5,11,293,306,1724,372.0
2,4,1,146,180,2250,2556.0
6,3,13,293,178,1855,414.0
7,3,4,23,20,1558,164.0
5,6,12,89,291,1330,1024.0
7,5,5,323,301,2251,1237.0
1,2,4,20,323,1520,406.0
11,7,1,103,90,727,551.0
7,2,4,97,43,1355,632.0
10,1,14,52,109,1634,266.0
6,5,4,253,20,1524,271.0
10,1,2,291,267,1948,228.0
7,2,0,62,189,640,305.0
7,4,9,116,90,2112,1119.0
3,7,12,181,109,1130,2454.0
8,5,13,204,27,835,776.0
1,4,4,86,20,1930,547.0
3,3,14,108,43,820,200.0
10,1,5,89,180,1405,862.0
5,3,4,69,97,956,500.0
12,6,13,179,113,850,259.0
7,1,1,212,224,2256,675.0
5,7,11,229,291,1255,672.0
1,1,10,245,20,1455,666.0
2,7,13,148,224,2145,302.0
8,6,1,190,90,1900,1389.0
8,7,1,69,235,910,599.0
2,1,12,323,293,1754,2393.0
9,5,10,69,253,1511,488.0
6,7,4,302,169,2359,1990.0
7,3,0,20,332,1802,152.0
7,3,6,260,249,1119,1239.0
5,3,13,84,63,1535,977.0
7,4,13,293,246,2000,651.0
4,3,2,124,281,700,1027.0
2,5,13,290,246,1300,1506.0
12,7,1,90,271,1050,1158.0
12,2,12,281,293,1200,447.0
3,5,12,293,268,2245,2400.0
7,5,12,67,89,853,1201.0
5,6,1,133,69,630,583.0
4,7,12,276,235,630,528.0
6,5,13,281,178,1835,258.0
3,4,4,55,20,1410,577.0
2,6,1,90,145,930,3784.0
10,7,5,201,89,1214,1546.0
4,3,13,41,299,1705,1947.0
10,6,4,323,97,1049,983.0
7,7,1,90,43,1559,1562.0
7,1,12,169,89,825,1447.0
7,2,11,285,235,755,84.0
11,3,8,206,90,919,431.0
3,4,13,204,312,710,251.0
4,7,14,41,86,1803,562.0
2,5,13,54,246,1320,369.0
11,2,13,69,55,600,361.0
4,4,4,155,20,1710,534.0
3,1,13,148,312,505,687.0
10,7,13,201,326,1500,1005.0
10,6,4,235,223,600,334.0
6,6,8,64,90,1255,685.0
7,1,4,223,243,1845,1426.0
10,2,4,243,302,1334,630.0
8,6,1,90,326,1800,237.0
4,4,1,169,69,500,328.0
1,6,13,89,246,2055,602.0
5,6,14,43,161,1100,818.0
5,5,4,312,302,755,1156.0
6,6,12,243,293,755,550.0
1,3,10,69,136,1712,75.0
6,4,2,291,42,1232,399.0
3,1,13,235,84,1635,798.0
5,5,2,291,279,1315,2623.0
11,7,1,190,69,2032,544.0
10,1,8,212,135,2104,710.0
1,2,12,89,17,1900,2405.0
12,1,4,246,97,2347,1671.0
12,1,12,89,64,1100,692.0
10,5,10,69,285,1604,534.0
10,7,12,157,89,1625,862.0
7,3,11,97,67,1225,95.0
2,2,1,69,337,1109,460.0
12,6,3,323,109,1851,997.0
5,5,11,299,261,1205,390.0
7,2,13,201,156,1345,854.0
11,5,13,229,302,620,588.0
3,4,11,2,293,1408,896.0
3,1,2,291,302,1706,689.0
6,7,13,181,147,1445,1390.0
7,6,13,116,41,1805,793.0
12,3,13,179,89,1125,628.0
4,1,1,323,86,1517,814.0
10,7,0,160,20,1650,377.0
8,4,4,223,246,950,1276.0
1,5,1,268,235,731,646.0
11,4,13,299,84,820,1450.0
1,7,4,323,20,1855,406.0
5,1,10,149,86,1725,234.0
7,1,11,283,235,1650,773.0
10,4,2,291,22,1253,1770.0
3,4,8,75,90,713,490.0
1,4,1,212,200,1643,192.0
3,4,13,190,224,1455,1183.0
5,4,4,20,110,1521,646.0
12,7,12,326,89,900,541.0
11,2,11,22,197,1600,294.0
4,5,11,293,7,1320,250.0
11,1,1,271,69,600,257.0
2,2,10,135,90,1204,862.0
11,3,2,291,304,2210,605.0
7,1,11,155,223,619,908.0
6,7,4,148,20,600,696.0
7,6,9,90,235,640,802.0
11,1,11,74,89,830,73.0
1,5,14,63,189,1456,641.0
1,4,6,133,41,900,470.0
5,3,8,43,70,1130,640.0
8,5,13,84,282,640,247.0
12,1,11,223,162,850,255.0
1,4,4,20,86,1515,547.0
3,4,13,181,274,1530,391.0
5,4,13,235,89,2100,888.0
2,7,13,181,84,1710,1246.0
11,6,4,304,20,700,2092.0
9,3,1,53,90,645,1212.0
3,7,2,173,298,1006,95.0
8,5,4,242,20,1352,545.0
6,7,12,279,156,1715,861.0
9,3,12,235,20,1435,606.0
7,2,13,22,199,2010,650.0
4,5,12,89,154,1752,1452.0
5,1,13,179,22,945,1090.0
3,2,1,170,22,1130,1521.0
9,2,13,148,77,1130,187.0
1,2,1,310,69,1132,547.0
11,6,1,224,212,600,675.0
2,1,8,235,213,1217,67.0
12,1,4,20,33,1835,134.0
3,4,13,55,147,1530,1246.0
10,1,10,236,86,1852,142.0
3,5,11,243,291,705,129.0
1,5,13,84,203,600,793.0
3,5,11,235,135,1750,589.0
6,3,13,206,200,1245,684.0
4,1,12,236,154,1016,157.0
1,2,6,41,64,1920,481.0
1,3,12,235,293,1945,1846.0
9,6,4,116,97,1818,1127.0
4,3,13,291,246,940,1107.0
12,2,4,223,293,1531,1589.0
6,4,13,262,55,855,327.0
4,4,3,86,43,735,399.0
7,5,1,69,43,1845,728.0
11,6,1,69,251,725,366.0
9,1,4,223,189,1940,1020.0
7,6,11,266,293,1055,199.0
9,1,7,181,191,855,2615.0
6,4,4,223,69,710,930.0
10,4,13,229,306,1950,371.0
2,2,3,201,262,1336,1072.0
5,2,11,90,331,2246,102.0
8,2,13,201,84,2005,973.0
9,2,4,20,290,1759,321.0
9,3,13,41,213,1930,475.0
4,2,13,204,189,600,725.0
9,1,0,62,189,1225,305.0
7,6,13,232,200,1555,1211.0
3,4,1,90,279,1519,1017.0
9,1,13,148,205,1900,484.0
3,5,14,190,271,1659,292.0
1,7,8,90,197,2238,309.0
8,1,13,74,84,1715,602.0
1,6,8,321,212,1031,402.0
5,1,1,181,235,759,1744.0
6,1,12,179,180,1635,236.0
10,7,13,224,84,2045,436.0
12,4,1,246,89,939,602.0
5,1,12,157,212,720,964.0
1,6,4,162,20,1700,432.0
6,5,8,90,208,2113,622.0
4,2,12,245,235,1000,678.0
11,3,11,89,157,1025,420.0
5,6,8,195,90,1006,396.0
4,6,1,235,246,1020,1440.0
5,4,1,86,178,700,2089.0
1,3,4,70,97,625,155.0
7,3,11,95,90,600,674.0
6,5,4,203,20,605,620.0
6,5,4,179,302,1030,368.0
8,1,13,201,14,1930,1073.0
6,6,6,227,151,1155,382.0
8,1,13,41,224,2135,471.0
12,4,4,323,302,705,1888.0
7,4,1,181,245,908,2402.0
3,3,13,84,213,1315,850.0
11,4,8,69,142,1302,207.0
8,7,8,235,328,1643,224.0
6,2,10,69,332,1629,177.0
10,4,13,146,174,1140,163.0
1,2,12,89,221,1720,826.0
11,5,4,291,89,1950,1024.0
2,4,1,170,69,1920,541.0
9,3,4,20,53,2156,712.0
6,1,1,337,90,700,641.0
10,1,2,112,291,1046,748.0
6,2,1,108,90,816,1372.0
12,3,12,242,109,837,1023.0
5,1,10,69,326,1140,842.0
6,5,13,246,229,2220,646.0
12,2,13,70,203,845,283.0
3,7,13,268,20,505,356.0
4,5,11,198,156,1205,429.0
10,5,13,312,20,1215,484.0
9,1,1,235,246,950,1440.0
6,3,13,284,178,600,289.0
7,6,2,293,43,1012,2704.0
11,4,12,179,109,2155,2227.0
5,2,14,190,43,600,184.0
9,2,14,170,161,1200,665.0
6,3,1,69,168,732,328.0
10,3,1,306,169,1323,2454.0
7,5,1,90,30,1033,1271.0
10,3,1,90,234,2125,1188.0
12,5,8,290,90,1355,733.0
7,1,11,223,143,855,174.0
6,6,11,42,89,500,649.0
4,3,11,19,180,1220,737.0
5,5,13,235,89,2100,888.0
2,7,12,2,89,710,349.0
8,6,1,90,97,1015,986.0
8,3,13,204,323,1840,997.0
8,5,13,223,41,1255,695.0
4,3,13,148,203,1420,937.0
7,5,4,223,97,2050,528.0
10,6,14,108,161,1800,645.0
2,4,12,108,180,1000,2454.0
6,5,6,43,310,1103,1220.0
11,3,12,89,70,945,1154.0
9,3,0,80,86,759,411.0
9,4,13,89,41,1825,1014.0
6,1,12,157,97,1200,1075.0
6,1,4,20,293,810,2139.0
4,5,14,86,268,1709,227.0
7,3,1,235,180,1445,1744.0
3,1,13,38,178,650,954.0
8,4,9,41,43,530,942.0
2,6,12,20,154,1932,534.0
5,7,3,301,169,334,1598.0
6,5,11,295,246,625,262.0
12,1,13,162,20,530,432.0
12,3,1,261,235,1314,1651.0
4,5,11,97,67,1230,95.0
6,5,12,22,89,1100,775.0
7,1,12,201,235,731,1005.0
12,4,13,281,229,1950,446.0
7,6,4,146,291,2233,2677.0
11,5,12,108,323,2035,997.0
3,2,1,86,212,1530,919.0
11,7,1,212,86,1002,919.0
2,3,14,80,109,1921,569.0
12,4,4,90,20,1351,731.0
10,2,13,84,224,2030,436.0
8,5,10,69,159,1105,185.0
7,3,13,246,312,1620,1262.0
3,1,9,90,200,1848,985.0
7,4,11,155,223,1204,908.0
5,4,12,43,89,1656,1754.0
4,2,4,203,20,600,620.0
2,4,4,223,22,1955,1042.0
6,6,3,301,200,545,1189.0
10,1,4,20,23,1756,164.0
3,6,1,326,69,637,842.0
9,4,4,22,180,1650,1242.0
4,5,14,162,43,1902,818.0
5,2,13,166,145,1915,216.0
10,4,9,229,54,1340,325.0
12,1,7,192,230,1550,201.0
7,6,10,90,290,2042,733.0
9,5,4,86,20,1600,547.0
8,4,4,231,20,550,761.0
2,5,12,108,90,1230,1372.0
7,5,13,213,86,755,634.0
6,4,13,204,63,1240,745.0
12,2,13,224,86,1650,969.0
6,3,4,279,20,700,515.0
4,5,1,293,69,2159,2296.0
3,7,13,304,89,815,909.0
8,2,3,170,53,900,301.0
4,3,12,155,301,835,1571.0
2,4,13,224,246,900,1300.0
11,5,12,242,156,1700,956.0
9,6,13,299,306,1250,342.0
10,4,13,246,41,505,1449.0
8,6,4,223,69,1015,930.0
5,1,10,253,86,605,816.0
7,6,11,231,89,1125,495.0
3,3,4,97,22,1220,1149.0
4,6,0,223,251,1010,726.0
2,4,4,327,291,1425,1216.0
1,5,12,279,156,1710,861.0
6,7,0,20,332,1221,152.0
10,1,14,41,86,1809,562.0
11,7,9,8,200,1550,852.0
4,4,13,223,203,1145,349.0
6,5,1,69,20,2235,226.0
12,6,4,97,293,1235,2079.0
7,1,6,21,41,1712,570.0
1,5,10,69,275,919,155.0
12,5,13,22,304,910,1481.0
5,3,10,221,69,1045,708.0
5,2,0,86,268,1700,227.0
8,6,1,89,235,1253,888.0
12,1,4,97,223,1240,528.0
11,4,0,79,20,1400,83.0
8,4,0,41,268,850,442.0
8,5,12,179,156,1350,1222.0
6,3,4,62,20,600,457.0
5,7,1,90,74,1500,592.0
5,4,12,90,89,1345,641.0
12,1,13,86,224,1930,969.0
6,2,9,43,156,2020,1597.0
6,4,11,167,89,1045,406.0
11,1,7,230,145,1225,100.0
